Freq.	V(vo)
4.50816704541445e+001	(-3.58437243424068e+000dB,3.86826945890573e+001°)
4.51855944374907e+001	(-3.57640193998325e+000dB,3.86210797790399e+001°)
4.52897579903605e+001	(-3.56845190434487e+000dB,3.85594867660199e+001°)
4.53941616650188e+001	(-3.56052231671371e+000dB,3.84979158377809e+001°)
4.54988060150033e+001	(-3.55261316626816e+000dB,3.84363672817845e+001°)
4.56036915951281e+001	(-3.54472444197771e+000dB,3.83748413851656e+001°)
4.57088189614859e+001	(-3.53685613260288e+000dB,3.83133384347176e+001°)
4.58141886714518e+001	(-3.52900822669577e+000dB,3.82518587168857e+001°)
4.59198012836853e+001	(-3.52118071260076e+000dB,3.81904025177648e+001°)
4.60256573581340e+001	(-3.51337357845465e+000dB,3.81289701230830e+001°)
4.61317574560364e+001	(-3.50558681218710e+000dB,3.80675618181975e+001°)
4.62381021399244e+001	(-3.49782040152116e+000dB,3.80061778880851e+001°)
4.63446919736272e+001	(-3.49007433397390e+000dB,3.79448186173369e+001°)
4.64515275222733e+001	(-3.48234859685650e+000dB,3.78834842901455e+001°)
4.65586093522943e+001	(-3.47464317727503e+000dB,3.78221751902993e+001°)
4.66659380314272e+001	(-3.46695806213077e+000dB,3.77608916011759e+001°)
4.67735141287182e+001	(-3.45929323812088e+000dB,3.76996338057314e+001°)
4.68813382145249e+001	(-3.45164869173878e+000dB,3.76384020864945e+001°)
4.69894108605199e+001	(-3.44402440927461e+000dB,3.75771967255554e+001°)
4.70977326396936e+001	(-3.43642037681584e+000dB,3.75160180045616e+001°)
4.72063041263574e+001	(-3.42883658024781e+000dB,3.74548662047082e+001°)
4.73151258961464e+001	(-3.42127300525438e+000dB,3.73937416067281e+001°)
4.74241985260228e+001	(-3.41372963731812e+000dB,3.73326444908891e+001°)
4.75335225942789e+001	(-3.40620646172129e+000dB,3.72715751369804e+001°)
4.76430986805399e+001	(-3.39870346354599e+000dB,3.72105338243092e+001°)
4.77529273657674e+001	(-3.39122062767538e+000dB,3.71495208316916e+001°)
4.78630092322621e+001	(-3.38375793879335e+000dB,3.70885364374416e+001°)
4.79733448636672e+001	(-3.37631538138595e+000dB,3.70275809193709e+001°)
4.80839348449712e+001	(-3.36889293974152e+000dB,3.69666545547725e+001°)
4.81947797625110e+001	(-3.36149059795150e+000dB,3.69057576204203e+001°)
4.83058802039756e+001	(-3.35410833991082e+000dB,3.68448903925556e+001°)
4.84172367584082e+001	(-3.34674614931899e+000dB,3.67840531468863e+001°)
4.85288500162104e+001	(-3.33940400968008e+000dB,3.67232461585728e+001°)
4.86407205691444e+001	(-3.33208190430393e+000dB,3.66624697022240e+001°)
4.87528490103369e+001	(-3.32477981630656e+000dB,3.66017240518915e+001°)
4.88652359342816e+001	(-3.31749772861078e+000dB,3.65410094810558e+001°)
4.89778819368429e+001	(-3.31023562394689e+000dB,3.64803262626279e+001°)
4.90907876152585e+001	(-3.30299348485366e+000dB,3.64196746689337e+001°)
4.92039535681433e+001	(-3.29577129367838e+000dB,3.63590549717137e+001°)
4.93173803954918e+001	(-3.28856903257808e+000dB,3.62984674421097e+001°)
4.94310686986818e+001	(-3.28138668352013e+000dB,3.62379123506624e+001°)
4.95450190804772e+001	(-3.27422422828272e+000dB,3.61773899673008e+001°)
4.96592321450318e+001	(-3.26708164845583e+000dB,3.61169005613397e+001°)
4.97737084978918e+001	(-3.25995892544190e+000dB,3.60564444014674e+001°)
4.98884487459994e+001	(-3.25285604045635e+000dB,3.59960217557412e+001°)
5.00034534976960e+001	(-3.24577297452850e+000dB,3.59356328915802e+001°)
5.01187233627254e+001	(-3.23870970850226e+000dB,3.58752780757604e+001°)
5.02342589522369e+001	(-3.23166622303709e+000dB,3.58149575744048e+001°)
5.03500608787886e+001	(-3.22464249860833e+000dB,3.57546716529779e+001°)
5.04661297563510e+001	(-3.21763851550815e+000dB,3.56944205762780e+001°)
5.05824662003096e+001	(-3.21065425384656e+000dB,3.56342046084337e+001°)
5.06990708274686e+001	(-3.20368969355201e+000dB,3.55740240128952e+001°)
5.08159442560542e+001	(-3.19674481437179e+000dB,3.55138790524219e+001°)
5.09330871057177e+001	(-3.18981959587355e+000dB,3.54537699890894e+001°)
5.10504999975388e+001	(-3.18291401744563e+000dB,3.53936970842700e+001°)
5.11681835540289e+001	(-3.17602805829788e+000dB,3.53336605986347e+001°)
5.12861383991346e+001	(-3.16916169746245e+000dB,3.52736607921379e+001°)
5.14043651582407e+001	(-3.16231491379489e+000dB,3.52136979240225e+001°)
5.15228644581738e+001	(-3.15548768597471e+000dB,3.51537722528048e+001°)
5.16416369272052e+001	(-3.14867999250632e+000dB,3.50938840362718e+001°)
5.17606831950549e+001	(-3.14189181171967e+000dB,3.50340335314730e+001°)
5.18800038928942e+001	(-3.13512312177124e+000dB,3.49742209947162e+001°)
5.19995996533497e+001	(-3.12837390064512e+000dB,3.49144466815619e+001°)
5.21194711105061e+001	(-3.12164412615340e+000dB,3.48547108468155e+001°)
5.22396188999100e+001	(-3.11493377593722e+000dB,3.47950137445200e+001°)
5.23600436585731e+001	(-3.10824282746786e+000dB,3.47353556279547e+001°)
5.24807460249753e+001	(-3.10157125804724e+000dB,3.46757367496245e+001°)
5.26017266390687e+001	(-3.09491904480901e+000dB,3.46161573612567e+001°)
5.27229861422803e+001	(-3.08828616471935e+000dB,3.45566177137934e+001°)
5.28445251775161e+001	(-3.08167259457804e+000dB,3.44971180573896e+001°)
5.29663443891638e+001	(-3.07507831101890e+000dB,3.44376586414027e+001°)
5.30884444230968e+001	(-3.06850329051126e+000dB,3.43782397143881e+001°)
5.32108259266774e+001	(-3.06194750936035e+000dB,3.43188615240952e+001°)
5.33334895487601e+001	(-3.05541094370868e+000dB,3.42595243174642e+001°)
5.34564359396951e+001	(-3.04889356953647e+000dB,3.42002283406121e+001°)
5.35796657513321e+001	(-3.04239536266296e+000dB,3.41409738388376e+001°)
5.37031796370232e+001	(-3.03591629874706e+000dB,3.40817610566062e+001°)
5.38269782516268e+001	(-3.02945635328847e+000dB,3.40225902375541e+001°)
5.39510622515107e+001	(-3.02301550162840e+000dB,3.39634616244745e+001°)
5.40754322945560e+001	(-3.01659371895077e+000dB,3.39043754593169e+001°)
5.42000890401603e+001	(-3.01019098028288e+000dB,3.38453319831834e+001°)
5.43250331492413e+001	(-3.00380726049654e+000dB,3.37863314363185e+001°)
5.44502652842400e+001	(-2.99744253430889e+000dB,3.37273740581096e+001°)
5.45757861091250e+001	(-2.99109677628360e+000dB,3.36684600870787e+001°)
5.47015962893951e+001	(-2.98476996083131e+000dB,3.36095897608739e+001°)
5.48276964920833e+001	(-2.97846206221128e+000dB,3.35507633162749e+001°)
5.49540873857603e+001	(-2.97217305453158e+000dB,3.34919809891772e+001°)
5.50807696405382e+001	(-2.96590291175091e+000dB,3.34332430145951e+001°)
5.52077439280736e+001	(-2.95965160767885e+000dB,3.33745496266533e+001°)
5.53350109215715e+001	(-2.95341911597708e+000dB,3.33159010585808e+001°)
5.54625712957889e+001	(-2.94720541016061e+000dB,3.32572975427100e+001°)
5.55904257270382e+001	(-2.94101046359833e+000dB,3.31987393104696e+001°)
5.57185748931908e+001	(-2.93483424951440e+000dB,3.31402265923839e+001°)
5.58470194736809e+001	(-2.92867674098890e+000dB,3.30817596180604e+001°)
5.59757601495088e+001	(-2.92253791095896e+000dB,3.30233386161927e+001°)
5.61047976032449e+001	(-2.91641773221983e+000dB,3.29649638145547e+001°)
5.62341325190327e+001	(-2.91031617742586e+000dB,3.29066354399955e+001°)
5.63637655825932e+001	(-2.90423321909143e+000dB,3.28483537184329e+001°)
5.64936974812280e+001	(-2.89816882959183e+000dB,3.27901188748538e+001°)
5.66239289038231e+001	(-2.89212298116465e+000dB,3.27319311333062e+001°)
5.67544605408525e+001	(-2.88609564591038e+000dB,3.26737907168957e+001°)
5.68852930843819e+001	(-2.88008679579373e+000dB,3.26156978477855e+001°)
5.70164272280725e+001	(-2.87409640264434e+000dB,3.25576527471857e+001°)
5.71478636671844e+001	(-2.86812443815819e+000dB,3.24996556353567e+001°)
5.72796030985806e+001	(-2.86217087389838e+000dB,3.24417067316011e+001°)
5.74116462207305e+001	(-2.85623568129602e+000dB,3.23838062542553e+001°)
5.75439937337134e+001	(-2.85031883165150e+000dB,3.23259544206968e+001°)
5.76766463392228e+001	(-2.84442029613554e+000dB,3.22681514473341e+001°)
5.78096047405695e+001	(-2.83854004578994e+000dB,3.22103975496009e+001°)
5.79428696426858e+001	(-2.83267805152904e+000dB,3.21526929419579e+001°)
5.80764417521289e+001	(-2.82683428414020e+000dB,3.20950378378844e+001°)
5.82103217770848e+001	(-2.82100871428544e+000dB,3.20374324498805e+001°)
5.83445104273721e+001	(-2.81520131250194e+000dB,3.19798769894565e+001°)
5.84790084144457e+001	(-2.80941204920346e+000dB,3.19223716671360e+001°)
5.86138164514005e+001	(-2.80364089468119e+000dB,3.18649166924481e+001°)
5.87489352529753e+001	(-2.79788781910487e+000dB,3.18075122739277e+001°)
5.88843655355565e+001	(-2.79215279252395e+000dB,3.17501586191119e+001°)
5.90201080171821e+001	(-2.78643578486826e+000dB,3.16928559345322e+001°)
5.91561634175450e+001	(-2.78073676594935e+000dB,3.16356044257153e+001°)
5.92925324579976e+001	(-2.77505570546175e+000dB,3.15784042971856e+001°)
5.94292158615549e+001	(-2.76939257298343e+000dB,3.15212557524477e+001°)
5.95662143528986e+001	(-2.76374733797744e+000dB,3.14641589939975e+001°)
5.97035286583813e+001	(-2.75811996979249e+000dB,3.14071142233146e+001°)
5.98411595060295e+001	(-2.75251043766456e+000dB,3.13501216408568e+001°)
5.99791076255485e+001	(-2.74691871071726e+000dB,3.12931814460573e+001°)
6.01173737483254e+001	(-2.74134475796337e+000dB,3.12362938373310e+001°)
6.02559586074333e+001	(-2.73578854830592e+000dB,3.11794590120587e+001°)
6.03948629376355e+001	(-2.73025005053897e+000dB,3.11226771665935e+001°)
6.05340874753889e+001	(-2.72472923334888e+000dB,3.10659484962575e+001°)
6.06736329588481e+001	(-2.71922606531528e+000dB,3.10092731953339e+001°)
6.08135001278693e+001	(-2.71374051491194e+000dB,3.09526514570693e+001°)
6.09536897240144e+001	(-2.70827255050843e+000dB,3.08960834736730e+001°)
6.10942024905547e+001	(-2.70282214037049e+000dB,3.08395694363087e+001°)
6.12350391724748e+001	(-2.69738925266158e+000dB,3.07831095350985e+001°)
6.13762005164769e+001	(-2.69197385544361e+000dB,3.07267039591162e+001°)
6.15176872709843e+001	(-2.68657591667824e+000dB,3.06703528963856e+001°)
6.16595001861457e+001	(-2.68119540422785e+000dB,3.06140565338837e+001°)
6.18016400138391e+001	(-2.67583228585654e+000dB,3.05578150575295e+001°)
6.19441075076756e+001	(-2.67048652923129e+000dB,3.05016286521893e+001°)
6.20869034230038e+001	(-2.66515810192306e+000dB,3.04454975016756e+001°)
6.22300285169134e+001	(-2.65984697140778e+000dB,3.03894217887392e+001°)
6.23734835482394e+001	(-2.65455310506719e+000dB,3.03334016950687e+001°)
6.25172692775660e+001	(-2.64927647019045e+000dB,3.02774374012930e+001°)
6.26613864672309e+001	(-2.64401703397466e+000dB,3.02215290869777e+001°)
6.28058358813292e+001	(-2.63877476352627e+000dB,3.01656769306228e+001°)
6.29506182857171e+001	(-2.63354962586186e+000dB,3.01098811096569e+001°)
6.30957344480167e+001	(-2.62834158790959e+000dB,3.00541418004475e+001°)
6.32411851376193e+001	(-2.62315061650982e+000dB,2.99984591782848e+001°)
6.33869711256901e+001	(-2.61797667841634e+000dB,2.99428334173893e+001°)
6.35330931851717e+001	(-2.61281974029780e+000dB,2.98872646909132e+001°)
6.36795520907889e+001	(-2.60767976873817e+000dB,2.98317531709274e+001°)
6.38263486190522e+001	(-2.60255673023787e+000dB,2.97762990284302e+001°)
6.39734835482621e+001	(-2.59745059121534e+000dB,2.97209024333452e+001°)
6.41209576585135e+001	(-2.59236131800787e+000dB,2.96655635545160e+001°)
6.42687717316993e+001	(-2.58728887687208e+000dB,2.96102825597047e+001°)
6.44169265515150e+001	(-2.58223323398581e+000dB,2.95550596155967e+001°)
6.45654229034628e+001	(-2.57719435544882e+000dB,2.94998948877946e+001°)
6.47142615748556e+001	(-2.57217220728356e+000dB,2.94447885408197e+001°)
6.48634433548211e+001	(-2.56716675543672e+000dB,2.93897407381061e+001°)
6.50129690343063e+001	(-2.56217796578012e+000dB,2.93347516420124e+001°)
6.51628394060815e+001	(-2.55720580411134e+000dB,2.92798214138012e+001°)
6.53130552647445e+001	(-2.55225023615548e+000dB,2.92249502136597e+001°)
6.54636174067247e+001	(-2.54731122756567e+000dB,2.91701382006822e+001°)
6.56145266302878e+001	(-2.54238874392426e+000dB,2.91153855328780e+001°)
6.57657837355393e+001	(-2.53748275074401e+000dB,2.90606923671696e+001°)
6.59173895244294e+001	(-2.53259321346871e+000dB,2.90060588593882e+001°)
6.60693448007568e+001	(-2.52772009747485e+000dB,2.89514851642796e+001°)
6.62216503701734e+001	(-2.52286336807211e+000dB,2.88969714354982e+001°)
6.63743070401881e+001	(-2.51802299050461e+000dB,2.88425178256092e+001°)
6.65273156201713e+001	(-2.51319892995213e+000dB,2.87881244860880e+001°)
6.66806769213594e+001	(-2.50839115153053e+000dB,2.87337915673187e+001°)
6.68343917568586e+001	(-2.50359962029364e+000dB,2.86795192185958e+001°)
6.69884609416498e+001	(-2.49882430123356e+000dB,2.86253075881223e+001°)
6.71428852925924e+001	(-2.49406515928188e+000dB,2.85711568230068e+001°)
6.72976656284289e+001	(-2.48932215931112e+000dB,2.85170670692737e+001°)
6.74528027697893e+001	(-2.48459526613510e+000dB,2.84630384718495e+001°)
6.76082975391953e+001	(-2.47988444451037e+000dB,2.84090711745715e+001°)
6.77641507610646e+001	(-2.47518965913715e+000dB,2.83551653201839e+001°)
6.79203632617156e+001	(-2.47051087466023e+000dB,2.83013210503427e+001°)
6.80769358693712e+001	(-2.46584805567019e+000dB,2.82475385056084e+001°)
6.82338694141640e+001	(-2.46120116670418e+000dB,2.81938178254541e+001°)
6.83911647281400e+001	(-2.45657017224698e+000dB,2.81401591482567e+001°)
6.85488226452632e+001	(-2.45195503673228e+000dB,2.80865626113083e+001°)
6.87068440014203e+001	(-2.44735572454309e+000dB,2.80330283508034e+001°)
6.88652296344247e+001	(-2.44277220001354e+000dB,2.79795565018545e+001°)
6.90239803840212e+001	(-2.43820442742907e+000dB,2.79261471984752e+001°)
6.91830970918907e+001	(-2.43365237102786e+000dB,2.78728005735938e+001°)
6.93425806016539e+001	(-2.42911599500181e+000dB,2.78195167590494e+001°)
6.95024317588767e+001	(-2.42459526349763e+000dB,2.77662958855938e+001°)
6.96626514110739e+001	(-2.42009014061721e+000dB,2.77131380828843e+001°)
6.98232404077141e+001	(-2.41560059041949e+000dB,2.76600434794966e+001°)
6.99841996002243e+001	(-2.41112657692076e+000dB,2.76070122029186e+001°)
7.01455298419941e+001	(-2.40666806409595e+000dB,2.75540443795488e+001°)
7.03072319883803e+001	(-2.40222501587952e+000dB,2.75011401347018e+001°)
7.04693068967116e+001	(-2.39779739616624e+000dB,2.74482995926042e+001°)
7.06317554262931e+001	(-2.39338516881267e+000dB,2.73955228764031e+001°)
7.07945784384107e+001	(-2.38898829763765e+000dB,2.73428101081591e+001°)
7.09577767963358e+001	(-2.38460674642324e+000dB,2.72901614088490e+001°)
7.11213513653298e+001	(-2.38024047891626e+000dB,2.72375768983724e+001°)
7.12853030126488e+001	(-2.37588945882832e+000dB,2.71850566955405e+001°)
7.14496326075482e+001	(-2.37155364983768e+000dB,2.71326009180924e+001°)
7.16143410212871e+001	(-2.36723301558968e+000dB,2.70802096826832e+001°)
7.17794291271330e+001	(-2.36292751969763e+000dB,2.70278831048913e+001°)
7.19448978003668e+001	(-2.35863712574421e+000dB,2.69756212992211e+001°)
7.21107479182868e+001	(-2.35436179728178e+000dB,2.69234243790944e+001°)
7.22769803602138e+001	(-2.35010149783388e+000dB,2.68712924568629e+001°)
7.24435960074958e+001	(-2.34585619089608e+000dB,2.68192256438101e+001°)
7.26105957435123e+001	(-2.34162583993623e+000dB,2.67672240501352e+001°)
7.27779804536792e+001	(-2.33741040839635e+000dB,2.67152877849797e+001°)
7.29457510254536e+001	(-2.33320985969300e+000dB,2.66634169564038e+001°)
7.31139083483385e+001	(-2.32902415721832e+000dB,2.66116116714084e+001°)
7.32824533138871e+001	(-2.32485326434062e+000dB,2.65598720359196e+001°)
7.34513868157082e+001	(-2.32069714440609e+000dB,2.65081981548053e+001°)
7.36207097494703e+001	(-2.31655576073884e+000dB,2.64565901318662e+001°)
7.37904230129068e+001	(-2.31242907664214e+000dB,2.64050480698399e+001°)
7.39605275058205e+001	(-2.30831705539971e+000dB,2.63535720704049e+001°)
7.41310241300884e+001	(-2.30421966027577e+000dB,2.63021622341762e+001°)
7.43019137896668e+001	(-2.30013685451671e+000dB,2.62508186607154e+001°)
7.44731973905956e+001	(-2.29606860135164e+000dB,2.61995414485279e+001°)
7.46448758410033e+001	(-2.29201486399295e+000dB,2.61483306950572e+001°)
7.48169500511121e+001	(-2.28797560563811e+000dB,2.60971864967049e+001°)
7.49894209332422e+001	(-2.28395078946944e+000dB,2.60461089488127e+001°)
7.51622894018172e+001	(-2.27994037865584e+000dB,2.59950981456788e+001°)
7.53355563733684e+001	(-2.27594433635320e+000dB,2.59441541805480e+001°)
7.55092227665400e+001	(-2.27196262570523e+000dB,2.58932771456220e+001°)
7.56832895020940e+001	(-2.26799520984477e+000dB,2.58424671320614e+001°)
7.58577575029150e+001	(-2.26404205189400e+000dB,2.57917242299783e+001°)
7.60326276940148e+001	(-2.26010311496597e+000dB,2.57410485284500e+001°)
7.62079010025378e+001	(-2.25617836216481e+000dB,2.56904401155129e+001°)
7.63835783577656e+001	(-2.25226775658694e+000dB,2.56398990781674e+001°)
7.65596606911222e+001	(-2.24837126132207e+000dB,2.55894255023810e+001°)
7.67361489361784e+001	(-2.24448883945356e+000dB,2.55390194730897e+001°)
7.69130440286575e+001	(-2.24062045405929e+000dB,2.54886810741898e+001°)
7.70903469064395e+001	(-2.23676606821311e+000dB,2.54384103885669e+001°)
7.72680585095667e+001	(-2.23292564498479e+000dB,2.53882074980623e+001°)
7.74461797802484e+001	(-2.22909914744171e+000dB,2.53380724835069e+001°)
7.76247116628657e+001	(-2.22528653864893e+000dB,2.52880054247047e+001°)
7.78036551039769e+001	(-2.22148778167029e+000dB,2.52380064004381e+001°)
7.79830110523223e+001	(-2.21770283956934e+000dB,2.51880754884759e+001°)
7.81627804588294e+001	(-2.21393167540986e+000dB,2.51382127655671e+001°)
7.83429642766176e+001	(-2.21017425225704e+000dB,2.50884183074561e+001°)
7.85235634610036e+001	(-2.20643053317783e+000dB,2.50386921888703e+001°)
7.87045789695063e+001	(-2.20270048124213e+000dB,2.49890344835324e+001°)
7.88860117618518e+001	(-2.19898405952299e+000dB,2.49394452641519e+001°)
7.90678627999789e+001	(-2.19528123109822e+000dB,2.48899246024472e+001°)
7.92501330480435e+001	(-2.19159195905053e+000dB,2.48404725691278e+001°)
7.94328234724245e+001	(-2.18791620646834e+000dB,2.47910892339053e+001°)
7.96159350417282e+001	(-2.18425393644689e+000dB,2.47417746654979e+001°)
7.97994687267940e+001	(-2.18060511208869e+000dB,2.46925289316289e+001°)
7.99834255006991e+001	(-2.17696969650439e+000dB,2.46433520990304e+001°)
8.01678063387642e+001	(-2.17334765281348e+000dB,2.45942442334462e+001°)
8.03526122185580e+001	(-2.16973894414502e+000dB,2.45452053996324e+001°)
8.05378441199029e+001	(-2.16614353363850e+000dB,2.44962356613648e+001°)
8.07235030248801e+001	(-2.16256138444464e+000dB,2.44473350814400e+001°)
8.09095899178345e+001	(-2.15899245972573e+000dB,2.43985037216732e+001°)
8.10961057853803e+001	(-2.15543672265666e+000dB,2.43497416429011e+001°)
8.12830516164061e+001	(-2.15189413642574e+000dB,2.43010489049966e+001°)
8.14704284020801e+001	(-2.14836466423512e+000dB,2.42524255668547e+001°)
8.16582371358554e+001	(-2.14484826930169e+000dB,2.42038716864077e+001°)
8.18464788134751e+001	(-2.14134491485787e+000dB,2.41553873206212e+001°)
8.20351544329780e+001	(-2.13785456415183e+000dB,2.41069725254977e+001°)
8.22242649947032e+001	(-2.13437718044905e+000dB,2.40586273560845e+001°)
8.24138115012964e+001	(-2.13091272703216e+000dB,2.40103518664714e+001°)
8.26037949577140e+001	(-2.12746116720221e+000dB,2.39621461097924e+001°)
8.27942163712295e+001	(-2.12402246427882e+000dB,2.39140101382312e+001°)
8.29850767514383e+001	(-2.12059658160155e+000dB,2.38659440030294e+001°)
8.31763771102632e+001	(-2.11718348252986e+000dB,2.38179477544742e+001°)
8.33681184619595e+001	(-2.11378313044446e+000dB,2.37700214419231e+001°)
8.35603018231209e+001	(-2.11039548874732e+000dB,2.37221651137846e+001°)
8.37529282126843e+001	(-2.10702052086288e+000dB,2.36743788175357e+001°)
8.39459986519358e+001	(-2.10365819023826e+000dB,2.36266625997168e+001°)
8.41395141645155e+001	(-2.10030846034432e+000dB,2.35790165059440e+001°)
8.43334757764235e+001	(-2.09697129467601e+000dB,2.35314405809010e+001°)
8.45278845160250e+001	(-2.09364665675320e+000dB,2.34839348683468e+001°)
8.47227414140556e+001	(-2.09033451012119e+000dB,2.34364994111289e+001°)
8.49180475036273e+001	(-2.08703481835133e+000dB,2.33891342511646e+001°)
8.51138038202336e+001	(-2.08374754504179e+000dB,2.33418394294624e+001°)
8.53100114017549e+001	(-2.08047265381806e+000dB,2.32946149861166e+001°)
8.55066712884642e+001	(-2.07721010833373e+000dB,2.32474609603169e+001°)
8.57037845230329e+001	(-2.07395987227102e+000dB,2.32003773903451e+001°)
8.59013521505354e+001	(-2.07072190934101e+000dB,2.31533643135769e+001°)
8.60993752184559e+001	(-2.06749618328490e+000dB,2.31064217664911e+001°)
8.62978547766929e+001	(-2.06428265787440e+000dB,2.30595497846739e+001°)
8.64967918775652e+001	(-2.06108129691203e+000dB,2.30127484028135e+001°)
8.66961875758175e+001	(-2.05789206423195e+000dB,2.29660176547121e+001°)
8.68960429286260e+001	(-2.05471492370052e+000dB,2.29193575732765e+001°)
8.70963589956038e+001	(-2.05154983921698e+000dB,2.28727681905419e+001°)
8.72971368388069e+001	(-2.04839677471387e+000dB,2.28262495376579e+001°)
8.74983775227393e+001	(-2.04525569415761e+000dB,2.27798016448930e+001°)
8.77000821143592e+001	(-2.04212656154923e+000dB,2.27334245416489e+001°)
8.79022516830841e+001	(-2.03900934092473e+000dB,2.26871182564516e+001°)
8.81048873007971e+001	(-2.03590399635579e+000dB,2.26408828169634e+001°)
8.83079900418520e+001	(-2.03281049195023e+000dB,2.25947182499805e+001°)
8.85115609830792e+001	(-2.02972879185259e+000dB,2.25486245814374e+001°)
8.87156012037917e+001	(-2.02665886024471e+000dB,2.25026018364135e+001°)
8.89201117857905e+001	(-2.02360066134635e+000dB,2.24566500391333e+001°)
8.91250938133702e+001	(-2.02055415941551e+000dB,2.24107692129712e+001°)
8.93305483733251e+001	(-2.01751931874901e+000dB,2.23649593804486e+001°)
8.95364765549550e+001	(-2.01449610368318e+000dB,2.23192205632532e+001°)
8.97428794500704e+001	(-2.01148447859439e+000dB,2.22735527822243e+001°)
8.99497581529991e+001	(-2.00848440789921e+000dB,2.22279560573649e+001°)
9.01571137605912e+001	(-2.00549585605541e+000dB,2.21824304078460e+001°)
9.03649473722257e+001	(-2.00251878756215e+000dB,2.21369758520088e+001°)
9.05732600898155e+001	(-1.99955316696046e+000dB,2.20915924073615e+001°)
9.07820530178141e+001	(-1.99659895883408e+000dB,2.20462800905939e+001°)
9.09913272632206e+001	(-1.99365612780956e+000dB,2.20010389175761e+001°)
9.12010839355864e+001	(-1.99072463855698e+000dB,2.19558689033584e+001°)
9.14113241470204e+001	(-1.98780445579025e+000dB,2.19107700621767e+001°)
9.16220490121954e+001	(-1.98489554426796e+000dB,2.18657424074607e+001°)
9.18332596483535e+001	(-1.98199786879337e+000dB,2.18207859518290e+001°)
9.20449571753125e+001	(-1.97911139421523e+000dB,2.17759007070990e+001°)
9.22571427154717e+001	(-1.97623608542823e+000dB,2.17310866842925e+001°)
9.24698173938176e+001	(-1.97337190737322e+000dB,2.16863438936288e+001°)
9.26829823379302e+001	(-1.97051882503795e+000dB,2.16416723445381e+001°)
9.28966386779889e+001	(-1.96767680345708e+000dB,2.15970720456541e+001°)
9.31107875467783e+001	(-1.96484580771362e+000dB,2.15525430048406e+001°)
9.33254300796944e+001	(-1.96202580293797e+000dB,2.15080852291608e+001°)
9.35405674147504e+001	(-1.95921675430955e+000dB,2.14636987249121e+001°)
9.37562006925833e+001	(-1.95641862705669e+000dB,2.14193834976104e+001°)
9.39723310564590e+001	(-1.95363138645702e+000dB,2.13751395520023e+001°)
9.41889596522793e+001	(-1.95085499783827e+000dB,2.13309668920641e+001°)
9.44060876285875e+001	(-1.94808942657818e+000dB,2.12868655210068e+001°)
9.46237161365745e+001	(-1.94533463810536e+000dB,2.12428354412835e+001°)
9.48418463300849e+001	(-1.94259059789976e+000dB,2.11988766545912e+001°)
9.50604793656233e+001	(-1.93985727149231e+000dB,2.11549891618639e+001°)
9.52796164023603e+001	(-1.93713462446640e+000dB,2.11111729632946e+001°)
9.54992586021387e+001	(-1.93442262245748e+000dB,2.10674280583231e+001°)
9.57194071294795e+001	(-1.93172123115378e+000dB,2.10237544456460e+001°)
9.59400631515884e+001	(-1.92903041629691e+000dB,2.09801521232279e+001°)
9.61612278383615e+001	(-1.92635014368149e+000dB,2.09366210882834e+001°)
9.63829023623921e+001	(-1.92368037915658e+000dB,2.08931613373064e+001°)
9.66050878989764e+001	(-1.92102108862503e+000dB,2.08497728660512e+001°)
9.68277856261199e+001	(-1.91837223804495e+000dB,2.08064556695589e+001°)
9.70509967245440e+001	(-1.91573379342888e+000dB,2.07632097421358e+001°)
9.72747223776915e+001	(-1.91310572084517e+000dB,2.07200350773779e+001°)
9.74989637717336e+001	(-1.91048798641763e+000dB,2.06769316681599e+001°)
9.77237220955760e+001	(-1.90788055632656e+000dB,2.06338995066529e+001°)
9.79489985408648e+001	(-1.90528339680834e+000dB,2.05909385843107e+001°)
9.81747943019933e+001	(-1.90269647415649e+000dB,2.05480488918909e+001°)
9.84011105761083e+001	(-1.90011975472161e+000dB,2.05052304194488e+001°)
9.86279485631159e+001	(-1.89755320491169e+000dB,2.04624831563361e+001°)
9.88553094656887e+001	(-1.89499679119269e+000dB,2.04198070912174e+001°)
9.90831944892716e+001	(-1.89245048008882e+000dB,2.03772022120639e+001°)
9.93116048420882e+001	(-1.88991423818273e+000dB,2.03346685061637e+001°)
9.95405417351475e+001	(-1.88738803211591e+000dB,2.02922059601207e+001°)
9.97700063822501e+001	(-1.88487182858914e+000dB,2.02498145598590e+001°)
9.99999999999948e+001	(-1.88236559436241e+000dB,2.02074942906240e+001°)
1.00230523807785e+002	(-1.87986929625573e+000dB,2.01652451369921e+001°)
1.00461579027834e+002	(-1.87738290114933e+000dB,2.01230670828725e+001°)
1.00693166885175e+002	(-1.87490637598361e+000dB,2.00809601115079e+001°)
1.00925288607663e+002	(-1.87243968775979e+000dB,2.00389242054797e+001°)
1.01157945425985e+002	(-1.86998280354012e+000dB,1.99969593467093e+001°)
1.01391138573663e+002	(-1.86753569044803e+000dB,1.99550655164640e+001°)
1.01624869287064e+002	(-1.86509831566898e+000dB,1.99132426953682e+001°)
1.01859138805406e+002	(-1.86267064644975e+000dB,1.98714908633896e+001°)
1.02093948370763e+002	(-1.86025265009960e+000dB,1.98298099998534e+001°)
1.02329299228070e+002	(-1.85784429399015e+000dB,1.97882000834482e+001°)
1.02565192625135e+002	(-1.85544554555595e+000dB,1.97466610922292e+001°)
