Freq.	V(vout)/V(vin)
3.06902198839133e+002	(-1.07596327015110e+000dB,1.73538261363885e+001°)
3.07255736526762e+002	(-1.07539432724172e+000dB,1.73343963870206e+001°)
3.07609681474088e+002	(-1.07482663145610e+000dB,1.73149872104914e+001°)
3.07964034150257e+002	(-1.07426018019423e+000dB,1.72955985888717e+001°)
3.08318795024953e+002	(-1.07369497086278e+000dB,1.72762305042438e+001°)
3.08673964568403e+002	(-1.07313100086867e+000dB,1.72568829386703e+001°)
3.09029543251376e+002	(-1.07256826762532e+000dB,1.72375558742244e+001°)
3.09385531545183e+002	(-1.07200676855452e+000dB,1.72182492930026e+001°)
3.09741929921676e+002	(-1.07144650107750e+000dB,1.71989631770746e+001°)
3.10098738853252e+002	(-1.07088746262309e+000dB,1.71796975085293e+001°)
3.10455958812853e+002	(-1.07032965062586e+000dB,1.71604522694637e+001°)
3.10813590273965e+002	(-1.06977306252286e+000dB,1.71412274419651e+001°)
3.11171633710619e+002	(-1.06921769575627e+000dB,1.71220230081275e+001°)
3.11530089597393e+002	(-1.06866354777541e+000dB,1.71028389500590e+001°)
3.11888958409411e+002	(-1.06811061603186e+000dB,1.70836752498592e+001°)
3.12248240622345e+002	(-1.06755889798393e+000dB,1.70645318896404e+001°)
3.12607936712413e+002	(-1.06700839109238e+000dB,1.70454088515083e+001°)
3.12968047156385e+002	(-1.06645909282259e+000dB,1.70263061175690e+001°)
3.13328572431577e+002	(-1.06591100064891e+000dB,1.70072236699562e+001°)
3.13689513015856e+002	(-1.06536411204659e+000dB,1.69881614907865e+001°)
3.14050869387640e+002	(-1.06481842449641e+000dB,1.69691195621836e+001°)
3.14412642025898e+002	(-1.06427393548251e+000dB,1.69500978662695e+001°)
3.14774831410150e+002	(-1.06373064249803e+000dB,1.69310963851911e+001°)
3.15137438020469e+002	(-1.06318854303732e+000dB,1.69121151010813e+001°)
3.15500462337481e+002	(-1.06264763459920e+000dB,1.68931539960752e+001°)
3.15863904842365e+002	(-1.06210791469016e+000dB,1.68742130523279e+001°)
3.16227766016856e+002	(-1.06156938081712e+000dB,1.68552922519763e+001°)
3.16592046343242e+002	(-1.06103203049581e+000dB,1.68363915771820e+001°)
3.16956746304367e+002	(-1.06049586124283e+000dB,1.68175110100924e+001°)
3.17321866383633e+002	(-1.05996087058408e+000dB,1.67986505328810e+001°)
3.17687407064995e+002	(-1.05942705604624e+000dB,1.67798101277059e+001°)
3.18053368832970e+002	(-1.05889441516384e+000dB,1.67609897767475e+001°)
3.18419752172631e+002	(-1.05836294547217e+000dB,1.67421894621672e+001°)
3.18786557569609e+002	(-1.05783264451211e+000dB,1.67234091661391e+001°)
3.19153785510095e+002	(-1.05730350983377e+000dB,1.67046488708630e+001°)
3.19521436480841e+002	(-1.05677553898544e+000dB,1.66859085585099e+001°)
3.19889510969158e+002	(-1.05624872952434e+000dB,1.66671882112781e+001°)
3.20258009462922e+002	(-1.05572307901099e+000dB,1.66484878113626e+001°)
3.20626932450565e+002	(-1.05519858500990e+000dB,1.66298073409605e+001°)
3.20996280421088e+002	(-1.05467524509261e+000dB,1.66111467822861e+001°)
3.21366053864051e+002	(-1.05415305683115e+000dB,1.65925061175358e+001°)
3.21736253269579e+002	(-1.05363201780615e+000dB,1.65738853289325e+001°)
3.22106879128362e+002	(-1.05311212560110e+000dB,1.65552843986935e+001°)
3.22477931931657e+002	(-1.05259337780371e+000dB,1.65367033090406e+001°)
3.22849412171283e+002	(-1.05207577200625e+000dB,1.65181420421990e+001°)
3.23221320339628e+002	(-1.05155930580691e+000dB,1.64996005804054e+001°)
3.23593656929647e+002	(-1.05104397680828e+000dB,1.64810789059016e+001°)
3.23966422434864e+002	(-1.05052978261308e+000dB,1.64625770009105e+001°)
3.24339617349368e+002	(-1.05001672083759e+000dB,1.64440948477066e+001°)
3.24713242167822e+002	(-1.04950478909321e+000dB,1.64256324285206e+001°)
3.25087297385454e+002	(-1.04899398500374e+000dB,1.64071897256285e+001°)
3.25461783498065e+002	(-1.04848430618967e+000dB,1.63887667212720e+001°)
3.25836701002028e+002	(-1.04797575028285e+000dB,1.63703633977317e+001°)
3.26212050394286e+002	(-1.04746831491689e+000dB,1.63519797372790e+001°)
3.26587832172355e+002	(-1.04696199773089e+000dB,1.63336157221968e+001°)
3.26964046834325e+002	(-1.04645679636490e+000dB,1.63152713347530e+001°)
3.27340694878858e+002	(-1.04595270846750e+000dB,1.62969465572437e+001°)
3.27717776805191e+002	(-1.04544973169060e+000dB,1.62786413719621e+001°)
3.28095293113139e+002	(-1.04494786368901e+000dB,1.62603557612001e+001°)
3.28473244303087e+002	(-1.04444710212610e+000dB,1.62420897072740e+001°)
3.28851630876003e+002	(-1.04394744466580e+000dB,1.62238431924876e+001°)
3.29230453333426e+002	(-1.04344888897632e+000dB,1.62056161991472e+001°)
3.29609712177477e+002	(-1.04295143273441e+000dB,1.61874087095868e+001°)
3.29989407910855e+002	(-1.04245507361624e+000dB,1.61692207061188e+001°)
3.30369541036835e+002	(-1.04195980930589e+000dB,1.61510521710798e+001°)
3.30750112059274e+002	(-1.04146563749145e+000dB,1.61329030868094e+001°)
3.31131121482611e+002	(-1.04097255586496e+000dB,1.61147734356498e+001°)
3.31512569811863e+002	(-1.04048056211940e+000dB,1.60966631999322e+001°)
3.31894457552630e+002	(-1.03998965395974e+000dB,1.60785723620307e+001°)
3.32276785211096e+002	(-1.03949982908921e+000dB,1.60605009042947e+001°)
3.32659553294025e+002	(-1.03901108521709e+000dB,1.60424488090868e+001°)
3.33042762308766e+002	(-1.03852342005900e+000dB,1.60244160587852e+001°)
3.33426412763255e+002	(-1.03803683133202e+000dB,1.60064026357600e+001°)
3.33810505166010e+002	(-1.03755131675681e+000dB,1.59884085223828e+001°)
3.34195040026135e+002	(-1.03706687406589e+000dB,1.59704337010674e+001°)
3.34580017853321e+002	(-1.03658350098567e+000dB,1.59524781541820e+001°)
3.34965439157848e+002	(-1.03610119525556e+000dB,1.59345418641438e+001°)
3.35351304450581e+002	(-1.03561995461350e+000dB,1.59166248133466e+001°)
3.35737614242975e+002	(-1.03513977680666e+000dB,1.58987269842139e+001°)
3.36124369047074e+002	(-1.03466065957959e+000dB,1.58808483591426e+001°)
3.36511569375511e+002	(-1.03418260069196e+000dB,1.58629889205863e+001°)
3.36899215741511e+002	(-1.03370559789499e+000dB,1.58451486509431e+001°)
3.37287308658889e+002	(-1.03322964895421e+000dB,1.58273275326669e+001°)
3.37675848642053e+002	(-1.03275475163679e+000dB,1.58095255482032e+001°)
3.38064836206002e+002	(-1.03228090371002e+000dB,1.57917426799838e+001°)
3.38454271866330e+002	(-1.03180810295172e+000dB,1.57739789104771e+001°)
3.38844156139223e+002	(-1.03133634714030e+000dB,1.57562342221393e+001°)
3.39234489541464e+002	(-1.03086563405916e+000dB,1.57385085974368e+001°)
3.39625272590429e+002	(-1.03039596149636e+000dB,1.57208020188433e+001°)
3.40016505804092e+002	(-1.02992732724400e+000dB,1.57031144688391e+001°)
3.40408189701022e+002	(-1.02945972909823e+000dB,1.56854459299085e+001°)
3.40800324800386e+002	(-1.02899316486143e+000dB,1.56677963845515e+001°)
3.41192911621950e+002	(-1.02852763233614e+000dB,1.56501658152560e+001°)
3.41585950686076e+002	(-1.02806312933107e+000dB,1.56325542045249e+001°)
3.41979442513730e+002	(-1.02759965366256e+000dB,1.56149615348831e+001°)
3.42373387626474e+002	(-1.02713720314724e+000dB,1.55973877888446e+001°)
3.42767786546471e+002	(-1.02667577560658e+000dB,1.55798329489319e+001°)
3.43162639796490e+002	(-1.02621536886713e+000dB,1.55622969976784e+001°)
3.43557947899896e+002	(-1.02575598075842e+000dB,1.55447799176175e+001°)
3.43953711380661e+002	(-1.02529760911623e+000dB,1.55272816913002e+001°)
3.44349930763360e+002	(-1.02484025178011e+000dB,1.55098023012815e+001°)
3.44746606573171e+002	(-1.02438390659136e+000dB,1.54923417301107e+001°)
3.45143739335878e+002	(-1.02392857139923e+000dB,1.54748999603629e+001°)
3.45541329577870e+002	(-1.02347424405220e+000dB,1.54574769745965e+001°)
3.45939377826143e+002	(-1.02302092240930e+000dB,1.54400727554048e+001°)
3.46337884608301e+002	(-1.02256860432730e+000dB,1.54226872853610e+001°)
3.46736850452553e+002	(-1.02211728767152e+000dB,1.54053205470626e+001°)
3.47136275887719e+002	(-1.02166697031268e+000dB,1.53879725231209e+001°)
3.47536161443227e+002	(-1.02121765011936e+000dB,1.53706431961259e+001°)
3.47936507649116e+002	(-1.02076932497020e+000dB,1.53533325487003e+001°)
3.48337315036034e+002	(-1.02032199274430e+000dB,1.53360405634574e+001°)
3.48738584135240e+002	(-1.01987565132808e+000dB,1.53187672230324e+001°)
3.49140315478608e+002	(-1.01943029860992e+000dB,1.53015125100574e+001°)
3.49542509598622e+002	(-1.01898593248219e+000dB,1.52842764071711e+001°)
3.49945167028379e+002	(-1.01854255084384e+000dB,1.52670588970302e+001°)
3.50348288301593e+002	(-1.01810015159316e+000dB,1.52498599622778e+001°)
3.50751873952590e+002	(-1.01765873263947e+000dB,1.52326795855939e+001°)
3.51155924516313e+002	(-1.01721829188980e+000dB,1.52155177496388e+001°)
3.51560440528320e+002	(-1.01677882725743e+000dB,1.51983744370872e+001°)
3.51965422524788e+002	(-1.01634033666052e+000dB,1.51812496306276e+001°)
3.52370871042509e+002	(-1.01590281802258e+000dB,1.51641433129595e+001°)
3.52776786618896e+002	(-1.01546626926690e+000dB,1.51470554667710e+001°)
3.53183169791979e+002	(-1.01503068832476e+000dB,1.51299860747754e+001°)
3.53590021100409e+002	(-1.01459607313148e+000dB,1.51129351196931e+001°)
3.53997341083457e+002	(-1.01416242162322e+000dB,1.50959025842371e+001°)
3.54405130281015e+002	(-1.01372973174311e+000dB,1.50788884511417e+001°)
3.54813389233598e+002	(-1.01329800143664e+000dB,1.50618927031402e+001°)
3.55222118482342e+002	(-1.01286722865548e+000dB,1.50449153229840e+001°)
3.55631318569008e+002	(-1.01243741135133e+000dB,1.50279562934131e+001°)
3.56040990035980e+002	(-1.01200854748357e+000dB,1.50110155971923e+001°)
3.56451133426267e+002	(-1.01158063501563e+000dB,1.49940932170934e+001°)
3.56861749283504e+002	(-1.01115367191353e+000dB,1.49771891358904e+001°)
3.57272838151952e+002	(-1.01072765614567e+000dB,1.49603033363568e+001°)
3.57684400576498e+002	(-1.01030258568946e+000dB,1.49434358012963e+001°)
3.58096437102659e+002	(-1.00987845852143e+000dB,1.49265865134991e+001°)
3.58508948276578e+002	(-1.00945527262304e+000dB,1.49097554557661e+001°)
3.58921934645028e+002	(-1.00903302598194e+000dB,1.48929426109175e+001°)
3.59335396755413e+002	(-1.00861171658779e+000dB,1.48761479617712e+001°)
3.59749335155765e+002	(-1.00819134243552e+000dB,1.48593714911593e+001°)
3.60163750394751e+002	(-1.00777190152329e+000dB,1.48426131819180e+001°)
3.60578643021666e+002	(-1.00735339185329e+000dB,1.48258730168922e+001°)
3.60994013586440e+002	(-1.00693581143118e+000dB,1.48091509789326e+001°)
3.61409862639637e+002	(-1.00651915826623e+000dB,1.47924470508957e+001°)
3.61826190732453e+002	(-1.00610343037444e+000dB,1.47757612156596e+001°)
3.62242998416722e+002	(-1.00568862577189e+000dB,1.47590934560910e+001°)
3.62660286244911e+002	(-1.00527474248203e+000dB,1.47424437550824e+001°)
3.63078054770125e+002	(-1.00486177852898e+000dB,1.47258120955188e+001°)
3.63496304546105e+002	(-1.00444973194327e+000dB,1.47091984603034e+001°)
3.63915036127231e+002	(-1.00403860075790e+000dB,1.46926028323432e+001°)
3.64334250068520e+002	(-1.00362838301233e+000dB,1.46760251945624e+001°)
3.64753946925631e+002	(-1.00321907674680e+000dB,1.46594655298815e+001°)
3.65174127254861e+002	(-1.00281068000509e+000dB,1.46429238212262e+001°)
3.65594791613149e+002	(-1.00240319083766e+000dB,1.46264000515432e+001°)
3.66015940558073e+002	(-1.00199660729784e+000dB,1.46098942037838e+001°)
3.66437574647857e+002	(-1.00159092744227e+000dB,1.45934062609036e+001°)
3.66859694441366e+002	(-1.00118614933347e+000dB,1.45769362058761e+001°)
3.67282300498109e+002	(-1.00078227103201e+000dB,1.45604840216577e+001°)
3.67705393378239e+002	(-1.00037929060825e+000dB,1.45440496912380e+001°)
3.68128973642555e+002	(-9.99977206135272e-001dB,1.45276331976125e+001°)
3.68553041852503e+002	(-9.99576015689214e-001dB,1.45112345237793e+001°)
3.68977598570174e+002	(-9.99175717349531e-001dB,1.44948536527436e+001°)
3.69402644358308e+002	(-9.98776309200373e-001dB,1.44784905675221e+001°)
3.69828179780290e+002	(-9.98377789328073e-001dB,1.44621452511338e+001°)
3.70254205400159e+002	(-9.97980155825081e-001dB,1.44458176866154e+001°)
3.70680721782600e+002	(-9.97583406787410e-001dB,1.44295078570119e+001°)
3.71107729492950e+002	(-9.97187540313043e-001dB,1.44132157453672e+001°)
3.71535229097197e+002	(-9.96792554505404e-001dB,1.43969413347424e+001°)
3.71963221161980e+002	(-9.96398447469970e-001dB,1.43806846081993e+001°)
3.72391706254593e+002	(-9.96005217318446e-001dB,1.43644455488182e+001°)
3.72820684942981e+002	(-9.95612862163227e-001dB,1.43482241396754e+001°)
3.73250157795745e+002	(-9.95221380125290e-001dB,1.43320203638764e+001°)
3.73680125382140e+002	(-9.94830769323775e-001dB,1.43158342045109e+001°)
3.74110588272078e+002	(-9.94441027884148e-001dB,1.42996656446882e+001°)
3.74541547036126e+002	(-9.94052153935869e-001dB,1.42835146675283e+001°)
3.74973002245508e+002	(-9.93664145615544e-001dB,1.42673812561732e+001°)
3.75404954472109e+002	(-9.93277001053490e-001dB,1.42512653937312e+001°)
3.75837404288469e+002	(-9.92890718393622e-001dB,1.42351670633620e+001°)
3.76270352267790e+002	(-9.92505295780507e-001dB,1.42190862482208e+001°)
3.76703798983934e+002	(-9.92120731360796e-001dB,1.42030229314634e+001°)
3.77137745011423e+002	(-9.91737023286639e-001dB,1.41869770962637e+001°)
3.77572190925441e+002	(-9.91354169712409e-001dB,1.41709487257976e+001°)
3.78007137301836e+002	(-9.90972168797939e-001dB,1.41549378032565e+001°)
3.78442584717118e+002	(-9.90591018705951e-001dB,1.41389443118382e+001°)
3.78878533748462e+002	(-9.90210717602691e-001dB,1.41229682347483e+001°)
3.79314984973707e+002	(-9.89831263658393e-001dB,1.41070095552029e+001°)
3.79751938971358e+002	(-9.89452655045848e-001dB,1.40910682564213e+001°)
3.80189396320586e+002	(-9.89074889942365e-001dB,1.40751443216370e+001°)
3.80627357601231e+002	(-9.88697966530879e-001dB,1.40592377341000e+001°)
3.81065823393798e+002	(-9.88321882993468e-001dB,1.40433484770492e+001°)
3.81504794279464e+002	(-9.87946637520804e-001dB,1.40274765337552e+001°)
3.81944270840072e+002	(-9.87572228301793e-001dB,1.40116218874729e+001°)
3.82384253658138e+002	(-9.87198653535716e-001dB,1.39957845214971e+001°)
3.82824743316848e+002	(-9.86825911419569e-001dB,1.39799644191044e+001°)
3.83265740400060e+002	(-9.86454000156152e-001dB,1.39641615635908e+001°)
3.83707245492304e+002	(-9.86082917953841e-001dB,1.39483759382694e+001°)
3.84149259178785e+002	(-9.85712663020121e-001dB,1.39326075264433e+001°)
3.84591782045379e+002	(-9.85343233571776e-001dB,1.39168563114499e+001°)
3.85034814678641e+002	(-9.84974627822944e-001dB,1.39011222766076e+001°)
3.85478357665798e+002	(-9.84606843995921e-001dB,1.38854054052643e+001°)
3.85922411594755e+002	(-9.84239880315474e-001dB,1.38697056807728e+001°)
3.86366977054095e+002	(-9.83873735009153e-001dB,1.38540230864905e+001°)
3.86812054633078e+002	(-9.83508406309937e-001dB,1.38383576057927e+001°)
3.87257644921643e+002	(-9.83143892450492e-001dB,1.38227092220481e+001°)
3.87703748510409e+002	(-9.82780191671856e-001dB,1.38070779186536e+001°)
3.88150365990675e+002	(-9.82417302215607e-001dB,1.37914636790039e+001°)
3.88597497954420e+002	(-9.82055222326596e-001dB,1.37758664865016e+001°)
3.89045144994307e+002	(-9.81693950255347e-001dB,1.37602863245663e+001°)
3.89493307703681e+002	(-9.81333484255470e-001dB,1.37447231766277e+001°)
3.89941986676570e+002	(-9.80973822582767e-001dB,1.37291770261166e+001°)
3.90391182507687e+002	(-9.80614963497321e-001dB,1.37136478564780e+001°)
3.90840895792429e+002	(-9.80256905262427e-001dB,1.36981356511642e+001°)
3.91291127126880e+002	(-9.79899646143797e-001dB,1.36826403936326e+001°)
3.91741877107810e+002	(-9.79543184415325e-001dB,1.36671620673696e+001°)
3.92193146332677e+002	(-9.79187518348920e-001dB,1.36517006558489e+001°)
3.92644935399627e+002	(-9.78832646221098e-001dB,1.36362561425573e+001°)
3.93097244907494e+002	(-9.78478566315993e-001dB,1.36208285110079e+001°)
3.93550075455804e+002	(-9.78125276915962e-001dB,1.36054177447030e+001°)
3.94003427644773e+002	(-9.77772776308346e-001dB,1.35900238271598e+001°)
3.94457302075306e+002	(-9.77421062787339e-001dB,1.35746467419190e+001°)
3.94911699349002e+002	(-9.77070134645532e-001dB,1.35592864725099e+001°)
3.95366620068155e+002	(-9.76719990183204e-001dB,1.35439430024897e+001°)
3.95822064835750e+002	(-9.76370627701363e-001dB,1.35286163154124e+001°)
3.96278034255467e+002	(-9.76022045504781e-001dB,1.35133063948440e+001°)
3.96734528931682e+002	(-9.75674241902703e-001dB,1.34980132243649e+001°)
3.97191549469468e+002	(-9.75327215207577e-001dB,1.34827367875629e+001°)
3.97649096474593e+002	(-9.74980963733437e-001dB,1.34674770680288e+001°)
3.98107170553525e+002	(-9.74635485802409e-001dB,1.34522340493822e+001°)
3.98565772313429e+002	(-9.74290779733910e-001dB,1.34370077152263e+001°)
3.99024902362170e+002	(-9.73946843856464e-001dB,1.34217980491990e+001°)
3.99484561308313e+002	(-9.73603676497388e-001dB,1.34066050349281e+001°)
3.99944749761125e+002	(-9.73261275989824e-001dB,1.33914286560609e+001°)
4.00405468330574e+002	(-9.72919640670456e-001dB,1.33762688962556e+001°)
4.00866717627331e+002	(-9.72578768878598e-001dB,1.33611257391771e+001°)
4.01328498262769e+002	(-9.72238658957703e-001dB,1.33459991685028e+001°)
4.01790810848968e+002	(-9.71899309252195e-001dB,1.33308891679103e+001°)
4.02253655998711e+002	(-9.71560718113138e-001dB,1.33157957211004e+001°)
4.02717034325487e+002	(-9.71222883895523e-001dB,1.33007188117862e+001°)
4.03180946443493e+002	(-9.70885804950025e-001dB,1.32856584236592e+001°)
4.03645392967633e+002	(-9.70549479642172e-001dB,1.32706145404679e+001°)
4.04110374513519e+002	(-9.70213906332168e-001dB,1.32555871459346e+001°)
4.04575891697471e+002	(-9.69879083386290e-001dB,1.32405762238044e+001°)
4.05041945136522e+002	(-9.69545009175120e-001dB,1.32255817578341e+001°)
4.05508535448412e+002	(-9.69211682071712e-001dB,1.32106037317883e+001°)
4.05975663251597e+002	(-9.68879100450744e-001dB,1.31956421294349e+001°)
4.06443329165241e+002	(-9.68547262695020e-001dB,1.31806969345701e+001°)
4.06911533809225e+002	(-9.68216167184644e-001dB,1.31657681309768e+001°)
4.07380277804141e+002	(-9.67885812307947e-001dB,1.31508557024678e+001°)
4.07849561771299e+002	(-9.67556196453081e-001dB,1.31359596328508e+001°)
4.08319386332721e+002	(-9.67227318014481e-001dB,1.31210799059574e+001°)
4.08789752111149e+002	(-9.66899175386545e-001dB,1.31062165056134e+001°)
4.09260659730040e+002	(-9.66571766970738e-001dB,1.30913694156726e+001°)
4.09732109813570e+002	(-9.66245091169877e-001dB,1.30765386199893e+001°)
4.10204102986636e+002	(-9.65919146386472e-001dB,1.30617241024143e+001°)
4.10676639874851e+002	(-9.65593931033906e-001dB,1.30469258468385e+001°)
4.11149721104551e+002	(-9.65269443523597e-001dB,1.30321438371425e+001°)
4.11623347302794e+002	(-9.64945682269725e-001dB,1.30173780572159e+001°)
4.12097519097359e+002	(-9.64622645692383e-001dB,1.30026284909671e+001°)
4.12572237116749e+002	(-9.64300332215279e-001dB,1.29878951223171e+001°)
4.13047501990191e+002	(-9.63978740261645e-001dB,1.29731779351831e+001°)
4.13523314347635e+002	(-9.63657868262338e-001dB,1.29584769135094e+001°)
4.13999674819760e+002	(-9.63337714647889e-001dB,1.29437920412359e+001°)
4.14476584037969e+002	(-9.63018277854115e-001dB,1.29291233023214e+001°)
4.14954042634392e+002	(-9.62699556318509e-001dB,1.29144706807288e+001°)
4.15432051241891e+002	(-9.62381548485848e-001dB,1.28998341604476e+001°)
4.15910610494052e+002	(-9.62064252797886e-001dB,1.28852137254527e+001°)
4.16389721025194e+002	(-9.61747667703152e-001dB,1.28706093597439e+001°)
4.16869383470365e+002	(-9.61431791653468e-001dB,1.28560210473307e+001°)
4.17349598465347e+002	(-9.61116623103601e-001dB,1.28414487722328e+001°)
4.17830366646652e+002	(-9.60802160510372e-001dB,1.28268925184759e+001°)
4.18311688651525e+002	(-9.60488402334871e-001dB,1.28123522700994e+001°)
4.18793565117948e+002	(-9.60175347040959e-001dB,1.27978280111531e+001°)
4.19275996684635e+002	(-9.59862993095931e-001dB,1.27833197256961e+001°)
4.19758983991038e+002	(-9.59551338969752e-001dB,1.27688273977979e+001°)
4.20242527677342e+002	(-9.59240383135041e-001dB,1.27543510115352e+001°)
4.20726628384474e+002	(-9.58930124070863e-001dB,1.27398905510092e+001°)
4.21211286754097e+002	(-9.58620560255819e-001dB,1.27254460003163e+001°)
4.21696503428613e+002	(-9.58311690170928e-001dB,1.27110173435606e+001°)
4.22182279051164e+002	(-9.58003512303972e-001dB,1.26966045648722e+001°)
4.22668614265633e+002	(-9.57696025144128e-001dB,1.26822076483826e+001°)
4.23155509716647e+002	(-9.57389227183877e-001dB,1.26678265782371e+001°)
4.23642966049572e+002	(-9.57083116916455e-001dB,1.26534613385803e+001°)
4.24130983910519e+002	(-9.56777692843592e-001dB,1.26391119135888e+001°)
4.24619563946344e+002	(-9.56472953463378e-001dB,1.26247782874244e+001°)
4.25108706804646e+002	(-9.56168897280850e-001dB,1.26104604442726e+001°)
4.25598413133774e+002	(-9.55865522806897e-001dB,1.25961583683425e+001°)
4.26088683582819e+002	(-9.55562828550096e-001dB,1.25818720438305e+001°)
4.26579518801624e+002	(-9.55260813024587e-001dB,1.25676014549547e+001°)
4.27070919440777e+002	(-9.54959474744961e-001dB,1.25533465859325e+001°)
4.27562886151617e+002	(-9.54658812236506e-001dB,1.25391074210230e+001°)
4.28055419586235e+002	(-9.54358824017346e-001dB,1.25248839444545e+001°)
4.28548520397471e+002	(-9.54059508616303e-001dB,1.25106761404969e+001°)
4.29042189238917e+002	(-9.53760864563309e-001dB,1.24964839934217e+001°)
4.29536426764919e+002	(-9.53462890385815e-001dB,1.24823074874916e+001°)
4.30031233630576e+002	(-9.53165584625296e-001dB,1.24681466070208e+001°)
4.30526610491742e+002	(-9.52868945815981e-001dB,1.24540013362950e+001°)
4.31022558005027e+002	(-9.52572972500123e-001dB,1.24398716596295e+001°)
4.31519076827797e+002	(-9.52277663224347e-001dB,1.24257575613567e+001°)
4.32016167618174e+002	(-9.51983016530782e-001dB,1.24116590257889e+001°)
4.32513831035040e+002	(-9.51689030976206e-001dB,1.23975760372954e+001°)
4.33012067738036e+002	(-9.51395705108583e-001dB,1.23835085802094e+001°)
4.33510878387561e+002	(-9.51103037487393e-001dB,1.23694566389093e+001°)
4.34010263644776e+002	(-9.50811026670841e-001dB,1.23554201977652e+001°)
4.34510224171603e+002	(-9.50519671222006e-001dB,1.23413992411684e+001°)
4.35010760630729e+002	(-9.50228969706390e-001dB,1.23273937535161e+001°)
4.35511873685601e+002	(-9.49938920691689e-001dB,1.23134037192148e+001°)
4.36013564000431e+002	(-9.49649522748582e-001dB,1.22994291226807e+001°)
4.36515832240198e+002	(-9.49360774453213e-001dB,1.22854699483515e+001°)
4.37018679070646e+002	(-9.49072674380598e-001dB,1.22715261806586e+001°)
4.37522105158284e+002	(-9.48785221113641e-001dB,1.22575978040648e+001°)
4.38026111170393e+002	(-9.48498413232726e-001dB,1.22436848030208e+001°)
4.38530697775018e+002	(-9.48212249325058e-001dB,1.22297871620049e+001°)
4.39035865640977e+002	(-9.47926727981555e-001dB,1.22159048655069e+001°)
4.39541615437857e+002	(-9.47641847790443e-001dB,1.22020378980089e+001°)
4.40047947836016e+002	(-9.47357607350538e-001dB,1.21881862440299e+001°)
4.40554863506586e+002	(-9.47074005256012e-001dB,1.21743498880737e+001°)
4.41062363121470e+002	(-9.46791040110430e-001dB,1.21605288146771e+001°)
4.41570447353345e+002	(-9.46508710516389e-001dB,1.21467230083751e+001°)
4.42079116875666e+002	(-9.46227015079558e-001dB,1.21329324537128e+001°)
4.42588372362659e+002	(-9.45945952410098e-001dB,1.21191571352530e+001°)
4.43098214489332e+002	(-9.45665521122038e-001dB,1.21053970375723e+001°)
4.43608643931466e+002	(-9.45385719827674e-001dB,1.20916521452419e+001°)
4.44119661365622e+002	(-9.45106547146907e-001dB,1.20779224428606e+001°)
4.44631267469142e+002	(-9.44828001701190e-001dB,1.20642079150333e+001°)
4.45143462920146e+002	(-9.44550082114143e-001dB,1.20505085463733e+001°)
4.45656248397537e+002	(-9.44272787010928e-001dB,1.20368243215004e+001°)
4.46169624580998e+002	(-9.43996115023122e-001dB,1.20231552250580e+001°)
4.46683592150997e+002	(-9.43720064782327e-001dB,1.20095012416900e+001°)
4.47198151788784e+002	(-9.43444634924077e-001dB,1.19958623560551e+001°)
4.47713304176396e+002	(-9.43169824086390e-001dB,1.19822385528220e+001°)
4.48229049996654e+002	(-9.42895630911234e-001dB,1.19686298166739e+001°)
4.48745389933166e+002	(-9.42622054041515e-001dB,1.19550361322988e+001°)
4.49262324670327e+002	(-9.42349092124025e-001dB,1.19414574843991e+001°)
4.49779854893322e+002	(-9.42076743807367e-001dB,1.19278938576840e+001°)
4.50297981288123e+002	(-9.41805007746439e-001dB,1.19143452368870e+001°)
4.50816704541494e+002	(-9.41533882595074e-001dB,1.19008116067389e+001°)
4.51336025340990e+002	(-9.41263367011759e-001dB,1.18872929519870e+001°)
4.51855944374956e+002	(-9.40993459656130e-001dB,1.18737892573840e+001°)
4.52376462332534e+002	(-9.40724159191267e-001dB,1.18603005076972e+001°)
4.52897579903655e+002	(-9.40455464286143e-001dB,1.18468266877147e+001°)
4.53419297779048e+002	(-9.40187373608656e-001dB,1.18333677822221e+001°)
4.53941616650238e+002	(-9.39919885831598e-001dB,1.18199237760241e+001°)
4.54464537209543e+002	(-9.39652999627197e-001dB,1.18064946539231e+001°)
4.54988060150083e+002	(-9.39386713675805e-001dB,1.17930804007540e+001°)
4.55512186165774e+002	(-9.39121026655916e-001dB,1.17796810013438e+001°)
4.56036915951331e+002	(-9.38855937251014e-001dB,1.17662964405408e+001°)
4.56562250202270e+002	(-9.38591444149529e-001dB,1.17529267032103e+001°)
4.57088189614910e+002	(-9.38327546035012e-001dB,1.17395717742028e+001°)
4.57614734886368e+002	(-9.38064241603723e-001dB,1.17262316384145e+001°)
4.58141886714568e+002	(-9.37801529545714e-001dB,1.17129062807214e+001°)
4.58669645798236e+002	(-9.37539408560546e-001dB,1.16995956860341e+001°)
4.59198012836904e+002	(-9.37277877346538e-001dB,1.16862998392615e+001°)
4.59726988530907e+002	(-9.37016934607050e-001dB,1.16730187253307e+001°)
4.60256573581391e+002	(-9.36756579046798e-001dB,1.16597523291750e+001°)
4.60786768690307e+002	(-9.36496809372712e-001dB,1.16465006357381e+001°)
4.61317574560415e+002	(-9.36237624296646e-001dB,1.16332636299815e+001°)
4.61848991895284e+002	(-9.35979022529235e-001dB,1.16200412968644e+001°)
4.62381021399296e+002	(-9.35721002788142e-001dB,1.16068336213730e+001°)
4.62913663777641e+002	(-9.35463563792860e-001dB,1.15936405885008e+001°)
