Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
2051.162178825567,-0.007444378275133228,-7.726449185993415,55.76532341151875
2089.296130854041,-0.007941416989402966,-7.655453052271877,54.94083023793638
2128.139045982713,-0.00885463838879986,-7.585901810559693,54.12499999673236
2167.704104819696,-0.007892291255093343,-7.516242408607962,53.32419662443276
2208.004733018902,-0.008236290297481802,-7.450188501472306,52.51795691856505
2249.054605835783,-0.008701845434468671,-7.385105346266752,51.73462290982857
2290.867652767774,-0.009397757664975401,-7.32263954109468,50.95189532157525
2333.458062281004,-0.009508423606258528,-7.262150383344358,50.17251578643132
2376.840286624876,-0.008977458679016255,-7.200620944107133,49.4116583554965
2421.029046736178,-0.009070505564006289,-7.143062037730861,48.65039705027818
2466.039337234339,-0.01036630020796347,-7.087119764406744,47.89938587463057
2511.886431509579,-0.009758795451686533,-7.031011804676135,47.16447915855194
2558.585886905645,-0.00984398145726661,-6.977675504946542,46.43138504650953
2606.153549998895,-0.01016676767508715,-6.926118720490941,45.71577855054723
2654.605561975539,-0.01008427692959053,-6.875109379729941,44.9969305341229
2703.958364108843,-0.01001421893685092,-6.827002413922616,44.28556328658226
2754.228703338166,-0.01041621487804294,-6.779117798530731,43.58991609753193
2805.433637951713,-0.01084689798354192,-6.734226722396003,42.89883324442896
2857.590543374947,-0.01016497748200369,-6.689124234234888,42.21591229949109
2910.717118066605,-0.009836693740974421,-6.645015495733765,41.54130013426879
2964.831389524342,-0.01130752091700507,-6.602675904712366,40.88510617624709
3019.951720402016,-0.01136548670750405,-6.561862697996171,40.22611731852173
3076.096814740708,-0.01089270073077901,-6.521738972992965,39.5803868197287
3133.285724315586,-0.0104195893839659,-6.483188324534822,38.94342858529154
3191.537855100762,-0.01086367738964376,-6.44496314533612,38.31104632907378
3250.872973854344,-0.01241808422045585,-6.408920047365488,37.68982411409061
3311.311214825911,-0.01188463921675726,-6.373301921010367,37.07721587874352
3372.873086588689,-0.01237114183284529,-6.338899072038179,36.4703383143457
3435.579478998746,-0.01252255433683586,-6.306338970006356,35.87769799211763
3499.451670283573,-0.01271878953394105,-6.272923202310046,35.28710766269951
3564.511334262443,-0.01217753424347661,-6.241491853128744,34.70686751537608
