Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
100,-15.26941416617622,0.5994818329131956,70.9030923252875
101.8591388054117,-15.23894028958156,0.7546576053141616,70.55397916363158
103.7528415818013,-15.21008385841286,0.906268287437515,70.21331845033667
105.6817509213658,-15.18161890124262,1.054827089481023,69.87626820111825
107.6465213629835,-15.15578029461846,1.197922812563605,69.53522937510635
109.6478196143185,-15.12814075064924,1.337319135199513,69.19985466795812
111.6863247780561,-15.10319654051804,1.478343460082244,68.85693119544582
113.7627285823431,-15.07832311307244,1.618904199359934,68.54096006709391
115.8777356155126,-15.05450913123124,1.7591088878898,68.16689389032052
118.032063565173,-15.03097035015239,1.896882807359066,67.827465306801
120.2264434617413,-15.00902779428271,2.033777517368441,67.4704166784154
122.4616199265049,-14.98744480622824,2.170168457612043,67.12228908852731
124.7383514242943,-14.96634868319403,2.307147067437179,66.75464975869492
127.0574105208542,-14.94569094444435,2.441391836882569,66.39120339244143
129.4195841449986,-14.92549883151127,2.575301222301857,66.02059031066455
131.8256738556407,-14.90746496195141,2.710434123956362,65.63722734172927
134.2764961137864,-14.88832033557705,2.842527738245986,65.26745271497759
136.7728825595849,-14.87030345248397,2.973764463763847,64.88325743807603
139.3156802945304,-14.85114638337908,3.103936681361201,64.49377147295743
141.9057521689093,-14.83538813845003,3.235357980968663,64.10709641744194
144.5439770745928,-14.81834538780835,3.364044442223645,63.69638175065732
147.2312502432719,-14.80208265669238,3.491585194611533,63.29458932942144
149.9684835502374,-14.78732153290774,3.620277003810198,62.88495893587472
152.7566058238073,-14.77111668676337,3.744971646291915,62.47760544177123
155.5965631605075,-14.75649519518733,3.870631844117001,62.05482231002323
158.4893192461114,-14.74238813804329,3.995048630309274,61.64372345987481
161.4358556826487,-14.72938702270485,4.118448863670792,61.22343875811673
164.4371723214932,-14.71570179678801,4.240927037004961,60.79378199687387
167.4942876026438,-14.70102056101529,4.360856686898194,60.35856787796054
170.6082389003124,-14.68931457473489,4.480860321260336,59.92153909657461
173.7800828749376,-14.67753129714971,4.600458620239854,59.48135129775211
177.0108958317422,-14.6660376424626,4.718942077687604,59.04901680651056
180.301774085957,-14.65352201511267,4.834582399891326,58.5964002637059
183.6538343348347,-14.64213993950604,4.95069587919581,58.14506612807504
187.0682140365801,-14.63211431832999,5.065281636290319,57.68899743361494
190.5460717963248,-14.62094809486047,5.17862979440333,57.22852737050336
194.0885877592777,-14.60991174953538,5.289070554736441,56.77085659935229
197.696964011186,-14.60228717573847,5.402731122013781,56.31098311950474
201.3724249862388,-14.59114773559878,5.510605355450849,55.83465059663918
205.1162178825565,-14.58232114754355,5.618835257086449,55.36915211381723
208.9296130854039,-14.57277370004214,5.725907025308974,54.88334319581361
212.8139045982711,-14.56401943223329,5.831670455410674,54.41957652962786
216.7704104819694,-14.55627393558187,5.936904008683336,53.93386046613011
220.8004733018899,-14.54878262273056,6.041278332513079,53.45388195488141
224.905460583578,-14.54082861309304,6.142954854255588,52.97604971340614
229.0867652767772,-14.53238945391268,6.242995563915859,52.4861242322152
233.3458062281002,-14.52595786296903,6.343983904195224,51.99278768997202
237.6840286624876,-14.51833750151302,6.440960457420165,51.50181004306079
242.1029046736178,-14.51041303781181,6.535905936738086,51.00794232105532
246.6039337234339,-14.50452463540081,6.632531908553343,50.51819510320507
251.1886431509579,-14.49728362262735,6.725922146487822,50.01633286068266
255.8585886905645,-14.49160573039718,6.818893792617273,49.52195128711512
260.6153549998895,-14.48471229914155,6.909831915044009,49.01994212110793
265.4605561975539,-14.47905183015201,7.000066541149352,48.51210705703716
270.3958364108843,-14.4734062056473,7.088797153369114,48.01732300045648
275.4228703338166,-14.46782234495221,7.175946592237327,47.50920598605334
280.5433637951713,-14.46205422384212,7.261485789890799,47.01061384599154
285.7590543374947,-14.45566276198709,7.344596335225189,46.50223579209825
291.0717118066605,-14.45270360084493,7.429764578217414,45.99212530164161
296.4831389524343,-14.44637659179185,7.509954508852507,45.49607203580237
301.9951720402016,-14.44157039488648,7.589116953271838,44.9862680803581
307.6096814740708,-14.4374899333263,7.668267354194177,44.47113852711641
313.3285724315585,-14.43346699294828,7.74592721771211,43.97171216558798
319.1537855100761,-14.42827028165293,7.820781590328798,43.46827204250059
325.0872973854343,-14.42412030694451,7.895364375182901,42.95371232795083
331.1311214825911,-14.42104567905191,7.969493101135589,42.44638086781201
337.2873086588689,-14.41745108186297,8.041373923195957,41.9530998643104
343.5579478998746,-14.4132123504511,8.11141499514398,41.4467445793066
349.9451670283573,-14.40915213987339,8.179651984548823,40.95001807264082
356.4511334262443,-14.40596099201872,8.248087194283396,40.44526634504599
363.0780547701014,-14.40117620918759,8.313067270608558,39.9438722063355
369.8281797802662,-14.39867229743744,8.378801406004611,39.44786267240547
376.7037989839089,-14.39491845997064,8.441344611055859,38.95129617067887
383.7072454922788,-14.39168374252377,8.503008523726368,38.45583843301655
390.8408957924021,-14.38935940800567,8.564718433346597,37.95731322555616
398.1071705534973,-14.38449947688911,8.622206717521502,37.47889482853764
405.508535448384,-14.38138712160247,8.680356001094758,36.98616921617652
413.0475019901614,-14.38057559171398,8.738664468064833,36.50362759551631
420.7266283844442,-14.37777761109426,8.794839204586397,36.01097670191541
428.5485203974397,-14.37422300215744,8.847821181574304,35.54230915715363
436.5158322401661,-14.37246173810154,8.901470648570397,35.05859900739048
444.6312674691088,-14.37017373281794,8.953701270588292,34.58135134519348
452.8975799036209,-14.36831368963736,9.004205154244829,34.11514583668006
