Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
10375.28415818013,-0.03183070940190999,-0.921444846197039,22.38187055150058
10568.17509213659,-0.0409258856081366,-0.9026431779674866,22.0323808555554
10764.65213629835,-0.03106636467670796,-0.8907583192716257,21.68718932709322
10964.78196143185,-0.03189737642311352,-0.8730614415641467,21.36219527935582
11168.63247780561,-0.04329590238917985,-0.8554702256631035,21.02733509594924
11376.27285823431,-0.03275327813443588,-0.854576159358671,20.70533280302722
11587.77356155126,-0.03173099238628041,-0.8275069555462679,20.36464950984285
11803.2063565173,-0.04073331270008991,-0.8161873910893043,20.04855702479441
12022.64434617413,-0.03192191360838078,-0.7995774527724436,19.73300275686705
12246.16199265049,-0.03219603995430603,-0.7858182535330018,19.4148143636332
12473.83514242943,-0.03375717798193868,-0.7739974063519548,19.10673360571003
12705.74105208542,-0.03449151066686241,-0.77191014938027,18.79180291313089
12941.95841449986,-0.0311972059336476,-0.7449477859863902,18.49438407625985
13182.56738556407,-0.02968870463032422,-0.7317855419094642,18.21415178685803
13427.64961137864,-0.04837886876921198,-0.7329103855917356,17.92081550661256
13677.28825595849,-0.03117120319641981,-0.7114899746232746,17.62770751609357
13931.56802945304,-0.03180125698057221,-0.7074658286410835,17.35192116682717
14190.57521689093,-0.03183249177633975,-0.6914503263609656,17.0544908772804
14454.39770745928,-0.03841906117370759,-0.6869873082270012,16.77302493794866
14723.12502432719,-0.03073595285915174,-0.667465396145661,16.51063973874601
14996.84835502374,-0.03052303764541536,-0.6572534105728546,16.2453782236459
15275.66058238073,-0.03095687669570327,-0.6444701636600649,15.98131050373566
15559.65631605075,-0.0377002579334715,-0.6364684727618977,15.71831705414385
15848.93192461114,-0.02970174233043592,-0.6230768343155132,15.47138497717172
16143.58556826487,-0.0305006672916326,-0.6245967234316667,15.22465778520676
16443.71723214932,-0.03059108587921112,-0.6046133493675974,14.94664092760624
16749.42876026438,-0.04170990995844107,-0.6050318354035071,14.69091410015702
17060.82389003124,-0.03032968037127447,-0.5988341088882392,14.42794331575681
17378.00828749376,-0.03024969007322021,-0.5794361160517033,14.22017344106638
17701.08958317422,-0.03509791402051114,-0.5747094285632017,13.9933705746666
18030.17740859568,-0.02950282703656992,-0.5655087665168652,13.76250797900457
18365.38343348346,-0.03970414492307471,-0.5691065068336544,13.50903153050102
18706.821403658,-0.02930785482469326,-0.5498026271371431,13.30173733626473
19054.60717963246,-0.02916685414551971,-0.5408947698642353,13.08741044301206
19408.85877592778,-0.04392608886290406,-0.540752361079068,12.85358309019595
19769.6964011186,-0.02878982545999689,-0.5266072499673577,12.63871703424036
20137.24249862387,-0.0453851865082302,-0.5249387391548456,12.42522374149175
