Frequency (Hz),Trace th (*),Trace |Z| (Ohm)
20323.57010936222,-3.81020892019744,238.899836078581
20606.29913270001,-3.787726025014688,239.2616363181855
20892.96130854039,-3.705767753917487,239.0078133825761
21183.61135248502,-3.680041118124227,239.0256959128617
21478.30474130534,-3.608322741872331,238.9022831177172
21777.09772353159,-3.548830807002603,239.0230359646707
22080.047330189,-3.51606616759775,239.1248589492482
22387.2113856834,-3.484168435175027,239.0027495228282
22698.64851883822,-3.396814254155601,239.1148889428599
23014.41817408509,-3.372779712981298,239.0300249908375
23334.58062281003,-3.33971876137349,238.9690699954236
23659.19697485759,-3.295353120609773,238.8412832946518
23988.32919019491,-3.229358852871809,239.0135932716536
24322.04009073816,-3.194695180627526,239.0141750748358
24660.3933723434,-3.15351403531176,238.978086365817
25003.45361696432,-3.114392733611998,238.9470948541126
25351.28630497908,-3.052718455741628,238.806877290859
25703.95782768865,-3.019069736241176,238.7869430159167
26061.53549998896,-3.001222047543237,238.9711835258655
26424.08757321947,-2.934528189640527,238.7752872316451
26791.68324819033,-2.904489204698739,238.7836452110357
27164.39268839084,-2.824942606502325,238.8613161524649
27542.28703338168,-2.821225165852112,238.758870523044
27925.43841237339,-2.79679147904308,238.7257636669374
28313.9199579938,-2.748789860663034,238.8186101815689
28707.80582024692,-2.725966975174635,238.7425015923167
29107.17118066607,-2.676779720902901,238.9109744175272
29512.09226666387,-2.637270797395654,238.8312944923497
29922.64636608191,-2.60986020597603,238.7601233458852
30338.91184194272,-2.552760043615752,238.8421468755647
30760.9681474071,-2.535360352944481,238.9418643344612
31188.89584093939,-2.486283494307308,238.8351147900225
31622.77660168381,-2.486808638712743,238.6455911795736
32062.69324505467,-2.427869452129007,238.9170372770757
32508.72973854345,-2.414950843522163,238.833630282317
32960.97121774579,-2.381089595170327,238.8594462132186
33419.50400261144,-2.334032270133867,238.7642584251583
33884.41561392028,-2.317038654546421,238.7578048902027
34355.79478998748,-2.253320417378449,238.7559085092515
34833.7315036012,-2.20937591373844,238.7436549695201
35318.31697919572,-2.230120444127527,238.542224706611
35809.64371026362,-2.163094691076215,238.5621514516456
36307.80547701016,-2.105186481191532,238.8108259389763
36812.89736425316,-2.101330645949628,238.7661798188096
37325.01577957208,-2.072727936166333,238.6687241776332
37844.25847170936,-2.070555941854584,238.7811360395203
38370.7245492279,-2.038050199611216,238.6980423736302
38904.51449942809,-1.980725827793821,238.6920452817585
39445.73020752787,-1.943623222915979,238.8572805533013
39994.47497610978,-1.971815532129935,238.5840446026792
40550.85354483841,-1.906806714798063,238.6828956540129
41114.97211045225,-1.897766402395953,238.7133323404655
41686.93834703357,-1.884585086437309,238.7437395727814
42266.86142656033,-1.795150962155762,238.6762114943406
42854.85203974399,-1.83572089366859,238.5517336461419
43451.02241715719,-1.824500500487361,238.8456715167233
44055.48635065537,-1.780606388213876,238.3901219842364
44668.35921509634,-1.711624940689848,238.6042583045202
45289.75799036211,-1.732337427472924,238.5626740150504
45919.80128368689,-1.710875113864733,238.5417661869526
46558.60935229593,-1.66567231993504,238.5892696665519
47206.30412635909,-1.653555119769639,238.6209437477092
47863.00923226388,-1.617419150188549,238.5701194184677
48528.85001621215,-1.635331736796198,238.6826073870645
49203.95356814509,-1.6292475900928,238.7099187331416
49888.44874600122,-1.556898405813793,238.6377412995527
50582.4662003114,-1.528889574870811,238.6562865799892
51286.13839913649,-1.512932661340129,238.6777152664408
51999.59965335159,-1.473403129450583,238.7357094625847
52722.98614228227,-1.415949080024265,238.5602944655611
53456.43593969716,-1.442711085047352,238.6248547126798
54200.08904016238,-1.401149563510743,238.7845145707086
54954.08738576245,-1.316848869901672,238.5180330125244
55718.57489319298,-1.370840029915305,238.5951810609523
56493.69748123025,-1.353756980803018,238.6924340597678
57279.60309858293,-1.370842998974226,238.713674537569
58076.44175213121,-1.359440033158036,238.5797598080167
58884.3655355589,-1.307623648650511,238.616668986228
59703.52865838369,-1.288338885882337,238.7619711514437
60534.08747539136,-1.285955973673656,238.5620704419927
61376.20051647942,-1.258225897143372,238.4694632522389
62230.02851691595,-1.212461117774922,238.5969636776577
63095.73444801933,-1.230959673099769,238.3512923924084
63973.48354826482,-1.205571607278941,238.5787737722245
64863.44335482384,-1.165441587905685,238.6303476320625
65765.78373554205,-1.151997888983175,238.6256385571261
66680.67692136222,-1.141022543128474,238.7829912097667
67608.29753919819,-1.055511565353733,238.7511082871119
68548.82264526616,-1.11083410675914,238.6536068606411
69502.4317588797,-1.123528534046514,238.6675992464742
70469.30689671471,-1.088761943511766,238.5613269101276
71449.63260755134,-1.073666777324619,238.7186659665081
72443.59600749903,-1.115311925805728,238.6239941228323
73451.38681571151,-1.047930563394946,238.5278701466112
74473.19739059891,-1.056586127172678,238.7411496054212
75509.22276654342,-1.01623382451133,238.5478204801783
76559.66069112565,-0.9689650451733856,238.6185948305968
77624.71166286919,-0.9928281239169613,238.4729310723633
78704.57896950988,-1.053727705044735,238.7752720762391
79799.46872679768,-0.973885885395034,238.5781130999398
80909.58991783825,-0.9489091255896756,238.5706480962197
82035.15443298186,-0.9483903146866212,238.5900664603679
83176.37711026713,-0.9279980283197974,238.4162297426556
84333.47577642757,-0.8992350809242095,238.8789679241808
85506.67128846837,-0.9031397973009537,238.6539703503702
86696.18757582171,-0.9300168045177092,238.5697540852468
87902.25168308846,-0.8766183368004148,238.3510918989583
89125.09381337459,-0.8603483526923782,238.6219025283364
90364.94737223018,-0.8584260380280475,238.8266119092829
91622.04901220002,-0.861518521906679,238.4023747984938
92896.63867799367,-0.8192455558059458,238.575783324536
94188.95965228417,-0.8520095889426987,238.5726072524859
95499.25860214364,-0.8117476736099007,238.5138392941217
96827.78562612495,-0.7749996461153729,238.6213384043299
98174.7943019985,-0.8166247402113911,238.2957013057399
99540.54173515274,-0.7525403169741877,238.4516536887021
100925.2886076685,-0.7612363659810585,238.470787249121
102329.2992280755,-0.7508628521894722,238.4540139709638
103752.8415818013,-0.7565273093453523,238.6476505318468
105196.1873823224,-0.73819291442917,238.5761240545933
106659.6121230258,-0.7709513343039004,238.2568414389938
108143.3951297939,-0.7114406543684864,238.4037220795165
109647.8196143186,-0.7275103941795954,238.5121549963522
111173.1727281592,-0.6823228117452306,238.5818642166602
112719.7456175511,-0.6818959348599613,238.2777900461718
114287.8334789772,-0.6684671114033235,238.4915872530054
115877.7356155126,-0.6019193881103302,238.4446216090952
117489.7554939529,-0.673948260846568,238.3726118318887
119124.2008027375,-0.6936993857750672,238.2282227031518
120781.383510678,-0.6259534149693026,238.2657986695064
122461.6199265049,-0.6063795016189948,238.4615363343399
124165.2307592411,-0.5687128490100647,238.4265961477141
125892.5411794167,-0.6188962289230171,238.25036090857
127643.8808811344,-0.5873295330687626,238.3981134256426
129419.5841449986,-0.5873072537738304,238.3512768227012
131219.9899019203,-0.6052686251931071,238.4485652030565
133045.4417978091,-0.5789869648908559,238.5316159700789
134896.2882591654,-0.6162342895714805,238.3145711292026
136772.8825595849,-0.5262000248067565,238.0582366015035
138675.5828871889,-0.5347781795390814,238.2429901003414
140604.7524129914,-0.5329748045287103,238.3764962291008
142560.7593602188,-0.5359143364279465,238.2320372793856
144543.9770745928,-0.5360502062921978,238.3109194182802
146554.7840955912,-0.5507043285120837,238.2675124837771
148593.5642287007,-0.4833284245438139,238.0700503875302
150660.7066186742,-0.5111564157667694,238.2323219610104
152756.6058238073,-0.5130906380344812,238.3433581330728
154881.6618912482,-0.505363732028843,238.0973482582881
157036.2804333553,-0.4609689895402433,237.9520753914048
159220.872705117,-0.4941037409050322,238.3210922560421
161435.8556826487,-0.4501860260143005,238.0811740769011
163681.6521427809,-0.470590463262176,238.166663622346
